flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,label
407,3,0,0,0,0,0,0,0,0,0,0,0,0,7371.007371,203.5,283.5498193,404,3,407,203.5,283.5498193,404,3,0,0,0,0,0,0,0,0,0,96,0,7371.007371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,257,-1,0,32,0,0,0,0,0,0,0,0,0
295,2,0,12,0,6,6,6,0,0,0,0,0,40677.9661,6779.661017,295,0,295,295,295,295,0,295,295,0,0,0,0,0,0,0,0,0,40,0,6779.661017,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17152,-1,1,20,0,0,0,0,0,0,0,0,0
497345,1,1,48,64,48,48,48,0,64,64,64,0,225.1957896,4.021353387,497345,0,497345,497345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.010676693,2.010676693,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80,48,64,20,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0,0,0,0,0,0,0,0,0
3852214,2,2,111,304,62,49,55.5,9.192388155,177,127,152,35.35533906,107.7302559,1.038363912,1284071.333,2170554.697,3790412,30703,3821511,3821511,0,3821511,3821511,3821115,3821115,0,3821115,3821115,0,0,0,0,40,52,0.519181956,0.519181956,49,177,95.4,54.86620089,3010.3,0,0,0,0,0,0,0,0,1,119.25,55.5,152,40,0,0,0,0,0,0,2,111,2,304,-1,-1,1,20,0,0,0,0,0,0,0,0,0
245,2,2,80,272,40,40,40,0,136,136,136,0,1436734.694,16326.53061,81.66666667,139.7187651,243,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,8163.265306,8163.265306,40,136,78.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,98,40,136,40,0,0,0,0,0,0,2,80,2,272,-1,-1,1,20,0,0,0,0,0,0,0,0,0
5749896,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.086994269,0.695664756,1916632,3243788.137,5661892,46,5749896,2874948,3941334.002,5661892,88004,0,0,0,0,0,0,0,0,0,72,32,0.521748567,0.173916189,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0,0,0,0,0,0,0,0,0
5263216,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.279974829,0.75999161,1754405.333,2970165.079,5183750,22,5263216,2631608,3609273.83,5183750,79466,0,0,0,0,0,0,0,0,0,72,32,0.569993707,0.189997902,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,28400,2,20,0,0,0,0,0,0,0,0,0
5933097,8,6,616,4032,342,0,77,126.0918033,1460,0,672,724.1985915,783.4019906,2.35964455,456392.0769,1563165.742,5657763,33,5933097,847585.2857,2121605.262,5657763,48,132064,26412.8,34740.34493,66339,45,0,0,0,0,172,128,1.348368314,1.011276236,0,1460,309.8666667,537.8719798,289306.2667,0,0,0,1,0,0,0,0,0,332,77,672,172,0,0,0,0,0,0,8,616,6,4032,8192,4919,7,20,275286,0,275286,275286,5657763,0,5657763,5657763,0
111063,1,1,58,139,58,58,58,0,139,139,139,0,1773.768042,18.00779738,111063,0,111063,111063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.003898688,9.003898688,58,139,85,46.7653718,2187,0,0,0,0,0,0,0,0,1,127.5,58,139,20,0,0,0,0,0,0,1,58,1,139,-1,-1,0,20,0,0,0,0,0,0,0,0,0
63618207,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46,0,4.385536989,0.141468935,7952275.875,20387911.11,58235266,3,63618207,10603034.5,23413930.37,58235266,3,58469173,58469173,0,58469173,58469173,1,0,0,0,140,40,0.110031394,0.031437541,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46,140,0,0,0,0,0,0,7,187,2,92,16548,368,6,20,233856,0,233856,233856,58235266,0,58235266,58235266,0
19349,2,0,12,0,6,6,6,0,0,0,0,0,620.1870898,103.364515,19349,0,19349,19349,19349,19349,0,19349,19349,0,0,0,0,0,0,0,0,0,40,0,103.364515,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0,0,0,0,0,0,0,0,0
39517,2,0,0,0,0,0,0,0,0,0,0,0,0,50.61112939,39517,0,39517,39517,39517,39517,0,39517,39517,0,0,0,0,0,0,0,0,0,64,0,50.61112939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,115,-1,0,32,0,0,0,0,0,0,0,0,0
1561795,7,7,648,635,282,0,92.57142857,118.5845087,458,0,90.71428571,174.8758743,821.4906566,8.964044577,120138.0769,244044.1254,882198,2,1464976,244162.6667,375059.4159,977460,335,1466003,244333.8333,343987.2671,882198,2,0,0,0,0,232,232,4.482022289,4.482022289,0,458,85.53333333,140.3347359,19693.8381,0,0,0,1,0,0,0,0,1,91.64285714,92.57142857,90.71428571,232,0,0,0,0,0,0,7,648,7,635,29200,245,4,32,0,0,0,0,0,0,0,0,0
108,2,0,12,0,6,6,6,0,0,0,0,0,111111.1111,18518.51852,108,0,108,108,108,108,0,108,108,0,0,0,0,0,0,0,0,0,40,0,18518.51852,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0
5293212,4,4,457,1238,445,0,114.25,220.5181398,1226,0,309.5,611.0065466,320.2214459,1.511369656,756173.1429,1800186.869,4834646,163,458566,152855.3333,165423.5004,328902,640,5164351,1721450.333,2869203.234,5033689,1039,0,0,0,0,92,88,0.755684828,0.755684828,0,1226,188.3333333,415.6350563,172752.5,0,0,0,1,0,0,0,0,1,211.875,114.25,309.5,92,0,0,0,0,0,0,4,457,4,1238,8192,4825,3,20,0,0,0,0,0,0,0,0,0
5595990,7,4,617,164,517,0,88.14285714,189.9889721,152,0,41,74.05403433,139.5642237,1.965693291,559599,1734747.034,5496488,51,5595990,932665,2264722.274,5555468,191,79717,26572.33333,30034.85103,59313,296,0,0,0,0,160,92,1.250895731,0.71479756,0,517,65.08333333,148.7233297,22118.62879,0,0,0,1,0,0,0,0,0,71,88.14285714,41,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,99311,0,99311,99311,5496488,0,5496488,5496488,0
61472,1,1,58,202,58,58,58,0,202,202,202,0,4229.567933,32.53513795,61472,0,61472,61472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,16.26756897,16.26756897,58,202,106,83.13843876,6912,0,0,0,0,0,0,0,0,1,159,58,202,20,0,0,0,0,0,0,1,58,1,202,-1,-1,0,20,0,0,0,0,0,0,0,0,0
4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,64,0,0,0,0,0,0,2,37,0,0,65,-1,0,32,0,0,0,0,0,0,0,0,0
5343458,4,4,457,1238,445,0,114.25,220.5181398,1226,0,309.5,611.0065466,317.2103159,1.497157833,763351.1429,1816233.392,4878137,122,465321,155107,167902.2519,333526,200,5211985,1737328.333,2894760.578,5079059,1149,0,0,0,0,92,88,0.748578917,0.748578917,0,1226,188.3333333,415.6350563,172752.5,0,0,0,1,0,0,0,0,1,211.875,114.25,309.5,92,0,0,0,0,0,0,4,457,4,1238,8192,4825,3,20,0,0,0,0,0,0,0,0,0
31098,1,1,48,144,48,48,48,0,144,144,144,0,6174.030484,64.31281754,31098,0,31098,31098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.15640877,32.15640877,48,144,80,55.42562584,3072,0,0,0,0,0,0,0,0,1,120,48,144,20,0,0,0,0,0,0,1,48,1,144,-1,-1,0,20,0,0,0,0,0,0,0,0,0
57552042,2,2,106,172,54,52,53,1.414213562,88,84,86,2.828427125,4.830410709,0.069502312,19184014,33121283.6,57429178,60869,57491173,57491173,0,57491173,57491173,57490047,57490047,0,57490047,57490047,0,0,0,0,40,64,0.034751156,0.034751156,52,88,66,18.33030278,336,0,0,0,0,0,0,0,0,1,82.5,53,86,40,0,0,0,0,0,0,2,106,2,172,-1,-1,1,20,61995,0,61995,61995,57429178,0,57429178,57429178,0
204,3,1,50,23,38,6,16.66666667,18.47520861,23,23,23,0,357843.1373,19607.84314,68,57.45432969,112,3,204,102,18.38477631,115,89,0,0,0,0,0,1,0,0,0,60,20,14705.88235,4901.960784,6,38,22.2,16.00624878,256.2,0,1,0,0,1,0,0,0,0,27.75,16.66666667,23,60,0,0,0,0,0,0,3,50,1,23,31,31,2,20,0,0,0,0,0,0,0,0,0
4119644,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,41.02296218,1.456436527,823928.8,1820369.669,4080188,3,4119644,1029911,2033585.787,4080188,3,0,0,0,0,0,1,0,0,0,160,32,1.213697106,0.242739421,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,358,357,2,32,0,0,0,0,0,0,0,0,0
12369121,2,2,107,164,54,53,53.5,0.707106781,110,54,82,39.59797975,21.90939841,0.323385954,4123040.333,7113037.342,12336448,490,12368631,12368631,0,12368631,12368631,12336938,12336938,0,12336938,12336938,0,0,0,0,40,40,0.161692977,0.161692977,53,110,65,25.15949125,633,0,0,0,0,0,0,0,0,1,81.25,53.5,82,40,0,0,0,0,0,0,2,107,2,164,-1,-1,1,20,32183,0,32183,32183,12336448,0,12336448,12336448,0
5237377,4,4,1097,663,1097,0,274.25,548.5,663,0,165.75,331.5,336.046078,1.527482173,748196.7143,1876179.766,5001113,15,236264,78754.66667,67795.07597,118097,472,5119754,1706584.667,2853829.107,5001192,15,0,0,0,0,136,136,0.763741086,0.763741086,0,1097,195.5555556,402.9268268,162350.0278,0,0,0,1,0,0,0,0,1,220,274.25,165.75,136,0,0,0,0,0,0,4,1097,4,663,29200,244,1,32,0,0,0,0,0,0,0,0,0
910525,2,0,12,0,6,6,6,0,0,0,0,0,13.1792098,2.196534966,910525,0,910525,910525,910525,910525,0,910525,910525,0,0,0,0,0,0,0,0,0,40,0,2.196534966,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0
115218021,38,52,899,56339,384,0,23.65789474,68.62245961,2497,0,1083.442308,669.4186654,496.7799265,0.781127806,1294584.506,3340356.19,10184561,1,115218021,3114000.568,4641608.401,10199555,3,110889983,2174313.392,4182954.784,10199561,1,0,0,0,0,772,1184,0.329809518,0.451318288,0,2497,628.989011,730.9634053,534307.4999,0,0,0,1,0,0,0,0,1,635.9777778,23.65789474,1083.442308,772,0,0,0,0,0,0,38,899,52,56339,8192,31,37,20,24619.72727,28981.04171,111676,14984,10056305.64,59105.12509,10184561,9999589,0
211304,9,6,1027,3531,550,0,114.1111111,177.1443228,1649,0,588.5,756.8846015,21570.8174,70.98777117,15093.14286,17547.975,50485,65,178849,22356.125,20757.66966,57805,235,178118,35623.6,21753.49435,60046,197,0,0,0,0,192,132,42.5926627,28.39510847,0,1649,284.875,517.1806744,267475.85,0,0,0,1,0,0,0,0,0,303.8666667,114.1111111,588.5,192,0,0,0,0,0,0,9,1027,6,3531,8192,62,8,20,0,0,0,0,0,0,0,0,0
62007189,10,8,1085,3224,685,0,108.5,217.1119783,1460,2,403,646.75078,69.4919423,0.290288921,3647481.706,11278128.38,44986019,71,62007189,6889687.667,15150364.42,44986019,147,60568518,8652645.429,17037730.73,45056555,212,0,0,0,0,212,164,0.161271623,0.129017298,0,1460,226.7894737,458.9845772,210666.8421,0,0,0,1,0,0,0,0,0,239.3888889,108.5,403,212,0,0,0,0,0,0,10,1085,8,3224,8192,31510,9,20,140667.5,127544.3857,230855,50480,30168981,20954456.09,44986019,15351943,0
36224,49,26,2488,3164,194,0,50.7755102,65.99850545,440,0,121.6923077,132.0917164,156029.1519,2070.45053,489.5135135,2839.285369,22487,0,36224,754.6666667,3523.577584,22587,0,36037,1441.48,4836.611453,22564,1,0,0,0,0,1592,848,1352.694346,717.7561837,0,440,74.36842105,99.0836471,9817.569123,0,0,0,1,0,0,0,0,0,75.36,50.7755102,121.6923077,1592,0,0,0,0,0,0,49,2488,26,3164,65535,269,22,32,0,0,0,0,0,0,0,0,0
36863,1,1,56,120,56,56,56,0,120,120,120,0,4774.43507,54.25494398,36863,0,36863,36863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27.12747199,27.12747199,56,120,77.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,116,56,120,20,0,0,0,0,0,0,1,56,1,120,-1,-1,0,20,0,0,0,0,0,0,0,0,0
7746610,2,2,102,232,56,46,51,7.071067812,121,111,116,7.071067812,43.11563381,0.516354896,2582203.333,4378531.702,7638090,47377,7685467,7685467,0,7685467,7685467,7699233,7699233,0,7699233,7699233,0,0,0,0,64,52,0.258177448,0.258177448,46,121,76,36.91205765,1362.5,0,0,0,0,0,0,0,0,1,95,51,116,64,0,0,0,0,0,0,2,102,2,232,-1,-1,1,32,47377,0,47377,47377,7638090,0,7638090,7638090,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,514,-1,0,32,0,0,0,0,0,0,0,0,0
619,3,0,0,0,0,0,0,0,0,0,0,0,0,4846.526656,309.5,433.4564569,616,3,619,309.5,433.4564569,616,3,0,0,0,0,0,0,0,0,0,96,0,4846.526656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,33300,-1,0,32,0,0,0,0,0,0,0,0,0
3703,2,0,0,0,0,0,0,0,0,0,0,0,0,540.1026195,3703,0,3703,3703,3703,3703,0,3703,3703,0,0,0,0,0,0,0,0,0,64,0,540.1026195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,300,-1,0,32,0,0,0,0,0,0,0,0,0
90381007,22,24,1334,13349,330,0,60.63636364,92.68972587,1869,0,556.2083333,683.4648923,162.4566985,0.508956489,2008466.822,9375571.114,44995534,1,90327801,4301323.857,13546592.41,45048458,2,90327768,3927294.261,12975528.14,45048720,1,0,0,0,0,452,516,0.243413973,0.265542516,0,1869,312.4042553,548.5744236,300933.8982,0,0,0,1,0,0,0,0,1,319.1956522,60.63636364,556.2083333,452,0,0,0,0,0,0,22,1334,24,13349,8192,377,21,20,168521.5,163109.0283,283857,53186,44995379,219.2031022,44995534,44995224,0
402144,23,58,803,83894,325,0,34.91304348,86.94769224,2896,0,1446.448276,603.9419681,210613.611,201.4203867,5026.8,17328.19687,113903,1,402144,18279.27273,31544.44501,113903,1,369152,6476.350877,31404.67713,234313,17,0,0,0,0,748,1864,57.19344314,144.2269436,0,2896,1032.890244,822.9013413,677166.6174,0,0,0,1,0,0,0,0,2,1045.641975,34.91304348,1446.448276,748,0,0,0,0,0,0,23,803,58,83894,65535,122,6,32,0,0,0,0,0,0,0,0,0
67093881,2,2,96,96,48,48,48,0,48,48,48,0,2.861661856,0.059617955,22364627,38573841.89,66905863,93926,66999955,66999955,0,66999955,66999955,66999789,66999789,0,66999789,66999789,0,0,0,0,64,64,0.029808978,0.029808978,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,94092,0,94092,94092,66905863,0,66905863,66905863,0
73,2,2,96,96,48,48,48,0,48,48,48,0,2630136.986,54794.52055,24.33333333,37.8461799,68,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,27397.26027,27397.26027,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,0
50984554,9,10,473,1975,431,0,52.55555556,141.9305386,1460,0,197.5,470.7698777,48.01454182,0.372661885,2832475.222,4577903.671,10000578,49,50148155,6268519.375,5176903.571,10026523,1782,50960330,5662258.889,5178459.328,10026212,175,0,0,0,0,192,272,0.176524051,0.196137834,0,1460,122.4,345.7302569,119529.4105,0,0,0,1,0,0,0,0,1,128.8421053,52.55555556,197.5,192,0,0,0,0,0,0,9,473,10,1975,8192,946,8,20,29436.4,11818.43003,50484,23141,10000194.6,366.5764586,10000578,9999659,0
66569,18,18,612,22743,373,0,34,91.71054208,2896,0,1263.5,663.0772513,350838.9791,540.7922607,1901.971429,4740.715418,15260,2,66569,3915.823529,6561.966057,16218,3,50701,2982.411765,5860.534405,15756,2,0,0,0,0,588,584,270.3961303,270.3961303,0,2896,631.2162162,775.1690187,600887.0075,0,0,0,1,0,0,0,0,1,648.75,34,1263.5,588,0,0,0,0,0,0,18,612,18,22743,65535,61,5,32,0,0,0,0,0,0,0,0,0
99930619,2,2,97,250,57,40,48.5,12.02081528,138,112,125,18.38477631,3.472409192,0.040027772,33310206.33,57633127.35,99859208,23394,99882602,99882602,0,99882602,99882602,99907225,99907225,0,99907225,99907225,0,0,0,0,40,52,0.020013886,0.020013886,40,138,80.8,41.9606959,1760.7,0,0,0,0,0,0,0,0,1,101,48.5,125,40,0,0,0,0,0,0,2,97,2,250,-1,-1,1,20,23394,0,23394,23394,99859208,0,99859208,99859208,0
47340,1,1,43,87,43,43,43,0,87,87,87,0,2746.0921,42.24757076,47340,0,47340,47340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.12378538,21.12378538,43,87,57.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,86.5,43,87,20,0,0,0,0,0,0,1,43,1,87,-1,-1,0,20,0,0,0,0,0,0,0,0,0
4092500,5,2,129,92,46,0,25.8,21.79908255,46,46,46,0,54.00122175,1.710445938,682083.3333,1623307.338,3995136,4,4092500,1023125,1981855.23,3995136,4,73744,73744,0,73744,73744,1,0,0,0,112,40,1.221747098,0.488698839,0,46,33.375,19.51510404,380.8392857,0,1,0,0,1,0,0,0,0,38.14285714,25.8,46,112,0,0,0,0,0,0,5,129,2,92,258,123,3,20,0,0,0,0,0,0,0,0,0
70,2,0,12,0,6,6,6,0,0,0,0,0,171428.5714,28571.42857,70,0,70,70,70,70,0,70,70,0,0,0,0,0,0,0,0,0,40,0,28571.42857,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0
125,2,0,12,0,6,6,6,0,0,0,0,0,96000,16000,125,0,125,125,125,125,0,125,125,0,0,0,0,0,0,0,0,0,40,0,16000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0
44,1,1,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,58,33304,0,32,0,0,0,0,0,0,0,0,0
118405383,15,17,1107,5059,287,0,73.8,96.07824193,1448,0,297.5882353,507.6721455,52.07533512,0.270257983,3819528.484,14720654.89,58993475,1,118405383,8457527.357,21396972.58,58993475,21,118380586,7398786.625,20146828.05,59018773,1,0,0,0,0,488,552,0.12668343,0.143574554,0,1448,186.8484848,382.7539289,146500.5701,0,0,0,1,0,0,0,0,1,192.6875,73.8,297.5882353,488,0,0,0,0,0,0,15,1107,17,5059,29200,74,8,32,227832.5,224586.3061,386639,69026,58962397,43950.92909,58993475,58931319,0
100189679,15,16,2883,19646,1874,0,192.2,491.2507652,3991,0,1227.875,1334.894297,224.8634812,0.309413108,3339655.967,11463680.58,44992793,17,100166619,7154758.5,16245985.83,45016347,163,100166294,6677752.933,15778576.59,45019735,189,0,0,0,0,312,356,0.14971602,0.159697088,0,3991,704.03125,1120.534852,1255598.354,0,0,0,1,0,0,0,0,1,726.7419355,192.2,1227.875,312,0,0,0,0,0,0,15,2883,16,19646,8192,1162,14,20,63251,36166.77272,94331,23554,33325622,20172570.55,44992793,10032356,0
117089177,20,21,1077,6620,453,0,53.85,125.9867474,1400,0,315.2380952,564.2263646,65.73622086,0.350160459,2927229.425,4500044.218,10001471,4,117055172,6160798.526,4820242.318,10035726,237,117055047,5852752.35,4916596.901,10035553,4,0,0,0,0,424,564,0.17080998,0.179350479,0,1400,183.2619048,424.9222058,180558.881,0,0,0,1,0,0,0,0,1,187.7317073,53.85,315.2380952,424,0,0,0,0,0,0,20,1077,21,6620,8192,1728,18,20,100762.6667,176556.2461,629650,34009,9653835,1128571.832,10001471,6074633,0
55654,6,4,394,844,394,0,65.66666667,160.8498264,844,0,211,422,22244.5826,179.6816042,6183.777778,9457.484348,22973,3,55654,11130.8,10638.27381,23014,436,28057,9352.333333,11606.70433,22591,925,0,0,0,0,204,144,107.8089625,71.87264168,0,844,112.5454545,269.8593573,72824.07273,0,0,0,1,0,0,0,0,0,123.8,65.66666667,211,204,0,0,0,0,0,0,6,394,4,844,65535,939,1,32,0,0,0,0,0,0,0,0,0
116984827,21,24,789,5742,341,0,37.57142857,84.28378932,1336,0,239.25,479.2961552,55.82775277,0.38466527,2658746.068,4365986.365,10046011,3,116984827,5849241.35,4948433.212,10131434,3,111437350,4845102.174,5133446.202,10131670,3,0,0,0,0,432,488,0.179510459,0.20515481,0,1336,141.9782609,362.1510728,131153.3995,0,0,0,1,0,0,0,0,1,145.1333333,37.57142857,239.25,432,0,0,0,0,0,0,21,789,24,5742,8192,23232,20,20,123850.25,132846.7786,545695,85247,9624885.083,1311035.328,10046011,5462042,0
64191872,3,3,153,266,67,42,51,13.89244399,128,58,88.66666667,35.79571669,6.527306136,0.093469778,12838374.4,25015202.53,57280487,30384,64161033,32080516.5,35681109.52,57310871,6850162,64131482,32065741,35702648.7,57311326,6820156,0,0,0,0,84,72,0.046734889,0.046734889,42,128,66.14285714,30.683484,941.4761905,0,0,0,0,0,0,0,0,1,77.16666667,51,88.66666667,84,0,0,0,0,0,0,3,153,3,266,-1,-1,2,20,45387,21217.44608,60390,30384,32035129.5,35702326.96,57280487,6789772,0
24509402,2,2,99,225,51,48,49.5,2.121320344,113,112,112.5,0.707106781,13.21941678,0.163202676,8169800.667,14045928.7,24388605,30358,24479044,24479044,0,24479044,24479044,24418963,24418963,0,24418963,24418963,0,0,0,0,76,52,0.081601338,0.081601338,48,113,74.4,34.80373543,1211.3,0,0,0,0,0,0,0,0,1,93,49.5,112.5,76,0,0,0,0,0,0,2,99,2,225,-1,-1,1,32,90439,0,90439,90439,24388605,0,24388605,24388605,0
249,2,0,12,0,6,6,6,0,0,0,0,0,48192.77108,8032.128514,249,0,249,249,249,249,0,249,249,0,0,0,0,0,0,0,0,0,40,0,8032.128514,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0
43,1,1,6,6,6,6,6,0,6,6,6,0,279069.7674,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,101,65535,0,20,0,0,0,0,0,0,0,0,0
50180,1,1,56,97,56,56,56,0,97,97,97,0,3049.023515,39.85651654,50180,0,50180,50180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.92825827,19.92825827,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56,97,20,0,0,0,0,0,0,1,56,1,97,-1,-1,0,20,0,0,0,0,0,0,0,0,0
38195029,2,1,12,0,6,6,6,0,0,0,0,0,0.31417701,0.078544252,19097514.5,26975577.11,38172128,22901,38195029,38195029,0,38195029,38195029,0,0,0,0,0,0,0,0,0,40,32,0.052362835,0.026181418,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,253,1001,1,20,0,0,0,0,0,0,0,0,0
71657160,11,11,434,1773,434,0,39.45454545,130.8559235,1773,0,161.1818182,534.5796139,30.79943442,0.30701747,3412245.714,4911367.089,10216999,7,71519392,7151939.2,4924735.413,10240059,193,71634124,7163412.4,4911600.199,10240442,1194,0,0,0,0,360,360,0.153508735,0.153508735,0,1773,95.95652174,376.5941242,141823.1344,0,0,0,1,0,0,0,0,1,100.3181818,39.45454545,161.1818182,360,0,0,0,0,0,0,11,434,11,1773,29200,939,1,32,26759.57143,9281.239318,47804,22999,10190296.43,70006.10969,10216999,10031538,0
2054806,3,0,0,0,0,0,0,0,0,0,0,0,0,1.459991844,1027403,1396155.469,2014634,40172,2054806,1027403,1396155.469,2014634,40172,0,0,0,0,0,0,0,0,0,96,0,1.459991844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,326,-1,0,32,0,0,0,0,0,0,0,0,0
5343210,4,4,457,1238,445,0,114.25,220.5181398,1226,0,309.5,611.0065466,317.2250389,1.497227322,763315.7143,1818574.561,4883488,83,459722,153240.6667,165955.3679,329881,579,5214031,1738010.333,2898093.922,5083613,746,0,0,0,0,92,88,0.748613661,0.748613661,0,1226,188.3333333,415.6350563,172752.5,0,0,0,1,0,0,0,0,1,211.875,114.25,309.5,92,0,0,0,0,0,0,4,457,4,1238,8192,4825,3,20,0,0,0,0,0,0,0,0,0
86772533,118,201,591,286992,341,0,5.008474576,34.7458405,2836,0,1427.820896,299.4061585,3314.216954,3.676278529,272869.6006,4849938.035,86487652,0,86772533,741645.5812,7995562.043,86487652,0,247768,1238.84,4532.222872,37125,1,0,0,0,0,3788,6440,1.359877324,2.316401205,0,2836,898.696875,728.7130658,531022.7323,0,0,0,1,0,0,0,0,1,901.5141066,5.008474576,1427.820896,3788,0,0,0,0,0,0,118,591,201,286992,65535,349,5,32,284878,0,284878,284878,86487652,0,86487652,86487652,0
